,X,Y,Z,dip,strike,feature_name,coord,random
6316,8500.0,3000.0,8000.0,64.030744,122.47788700000001,s0,,0.20057049201121635
6320,8500.0,3000.0,8500.0,64.030744,122.47788700000001,s0,,0.6288480402845821
6324,8500.0,3000.0,9000.0,64.030744,122.47788700000001,s0,,0.7959607600771084
6328,8500.0,3000.0,9500.0,64.030744,122.47788700000001,s0,,0.866986099723446
6340,9000.0,3000.0,5500.0,60.583216,102.419788,s0,,0.8291363681524825
6344,9000.0,3000.0,6000.0,60.583216,102.419788,s0,,0.5239231935846036
6348,9000.0,3000.0,6500.0,60.583216,102.419788,s0,,0.3214568267880571
6352,9000.0,3000.0,7000.0,60.583216,102.419788,s0,,0.13874081424166884
6356,9000.0,3000.0,7500.0,60.583216,102.419788,s0,,0.4545272344801765
6360,9000.0,3000.0,8000.0,60.583216,102.419788,s0,,0.4055322589354735
6364,9000.0,3000.0,8500.0,60.583216,102.419788,s0,,0.2892085474859035
6368,9000.0,3000.0,9000.0,60.583216,102.419788,s0,,0.4707922311419944
6372,9000.0,3000.0,9500.0,60.583216,102.419788,s0,,0.15347635796330228
6384,9500.0,3000.0,5500.0,60.401242,439.692305,s0,,0.6380872867666452
6388,9500.0,3000.0,6000.0,60.401242,439.692305,s0,,0.3420414114220035
6392,9500.0,3000.0,6500.0,60.401242,439.692305,s0,,0.6767714844141453
6396,9500.0,3000.0,7000.0,60.401242,439.692305,s0,,0.9211983918064328
6400,9500.0,3000.0,7500.0,60.401242,439.692305,s0,,0.6150179263212755
6404,9500.0,3000.0,8000.0,60.401242,439.692305,s0,,0.02729698637290312
6408,9500.0,3000.0,8500.0,60.401242,439.692305,s0,,0.786142130592252
6412,9500.0,3000.0,9000.0,60.401242,439.692305,s0,,0.6171032524663373
6416,9500.0,3000.0,9500.0,60.401242,439.692305,s0,,0.2986268466823321
6516,500.0,3500.0,5500.0,69.965373,399.166448,s0,,0.15849492762485629
6520,500.0,3500.0,6000.0,69.965373,399.166448,s0,,0.949355871723266
6524,500.0,3500.0,6500.0,69.965373,399.166448,s0,,0.07959445937707599
6528,500.0,3500.0,7000.0,69.965373,399.166448,s0,,0.22608645848220332
6532,500.0,3500.0,7500.0,69.965373,399.166448,s0,,0.6025899705348557
6536,500.0,3500.0,8000.0,69.965373,399.166448,s0,,0.9967491717897828
6540,500.0,3500.0,8500.0,69.965373,399.166448,s0,,0.47010430422460436
6544,500.0,3500.0,9000.0,69.965373,399.166448,s0,,0.6620107196406805
6548,500.0,3500.0,9500.0,69.965373,399.166448,s0,,0.6703368484473072
6560,1000.0,3500.0,5500.0,71.162932,396.218364,s0,,0.41783360110497614
6564,1000.0,3500.0,6000.0,71.162932,396.218364,s0,,0.8691809518470788
6568,1000.0,3500.0,6500.0,71.162932,396.218364,s0,,0.9123855677671584
6572,1000.0,3500.0,7000.0,71.162932,396.218364,s0,,0.1964502730060783
6576,1000.0,3500.0,7500.0,71.162932,396.218364,s0,,0.8254911218731261
6580,1000.0,3500.0,8000.0,71.162932,396.218364,s0,,0.7553961480601297
6584,1000.0,3500.0,8500.0,71.162932,396.218364,s0,,0.7637228266000418
6588,1000.0,3500.0,9000.0,71.162932,396.218364,s0,,0.17239962539972042
6592,1000.0,3500.0,9500.0,71.162932,396.218364,s0,,0.19787091683166957
6604,1500.0,3500.0,5500.0,71.151072,396.246797,s0,,0.5535557330185978
6608,1500.0,3500.0,6000.0,71.151072,396.246797,s0,,0.64449877745061
6612,1500.0,3500.0,6500.0,71.151072,396.246797,s0,,0.8407417283335845
6616,1500.0,3500.0,7000.0,71.151072,396.246797,s0,,0.16984661400710244
6620,1500.0,3500.0,7500.0,71.151072,396.246797,s0,,0.15829982297251666
6624,1500.0,3500.0,8000.0,71.151072,396.246797,s0,,0.8743601400470284
6628,1500.0,3500.0,8500.0,71.151072,396.246797,s0,,0.7224976894741515
6632,1500.0,3500.0,9000.0,71.151072,396.246797,s0,,0.8893912903964192
6636,1500.0,3500.0,9500.0,71.151072,396.246797,s0,,0.9635923126880334
6648,2000.0,3500.0,5500.0,70.370847,398.150099,s0,,0.7463885405693762
6652,2000.0,3500.0,6000.0,70.370847,398.150099,s0,,0.7042645839170691
6656,2000.0,3500.0,6500.0,70.370847,398.150099,s0,,0.4877854680500996
6660,2000.0,3500.0,7000.0,70.370847,398.150099,s0,,0.355313729253244
6664,2000.0,3500.0,7500.0,70.370847,398.150099,s0,,0.5454205922595351
6668,2000.0,3500.0,8000.0,70.370847,398.150099,s0,,0.3317756975774503
6672,2000.0,3500.0,8500.0,70.370847,398.150099,s0,,0.8943838106054751
6676,2000.0,3500.0,9000.0,70.370847,398.150099,s0,,0.07328751357178986
6680,2000.0,3500.0,9500.0,70.370847,398.150099,s0,,0.774898398012533
6692,2500.0,3500.0,5500.0,67.479139,405.90205699999996,s0,,0.9035258414294094
6696,2500.0,3500.0,6000.0,67.479139,405.90205699999996,s0,,0.2532696211033899
6700,2500.0,3500.0,6500.0,67.479139,405.90205699999996,s0,,0.020159872373600285
6704,2500.0,3500.0,7000.0,67.479139,405.90205699999996,s0,,0.5211489125541873
6708,2500.0,3500.0,7500.0,67.479139,405.90205699999996,s0,,0.35322572102789684
6712,2500.0,3500.0,8000.0,67.479139,405.90205699999996,s0,,0.053953307856098975
6716,2500.0,3500.0,8500.0,67.479139,405.90205699999996,s0,,0.10853448914016295
6720,2500.0,3500.0,9000.0,67.479139,405.90205699999996,s0,,0.3476307536998331
6724,2500.0,3500.0,9500.0,67.479139,405.90205699999996,s0,,0.8131395728033852
6736,3000.0,3500.0,5500.0,64.030744,417.522113,s0,,0.2865937736491725
6740,3000.0,3500.0,6000.0,64.030744,417.522113,s0,,0.653267240389948
6744,3000.0,3500.0,6500.0,64.030744,417.522113,s0,,0.26968061658329356
6748,3000.0,3500.0,7000.0,64.030744,417.522113,s0,,0.048887536842027624
6752,3000.0,3500.0,7500.0,64.030744,417.522113,s0,,0.10334886888350237
6756,3000.0,3500.0,8000.0,64.030744,417.522113,s0,,0.7148062240369525
6760,3000.0,3500.0,8500.0,64.030744,417.522113,s0,,0.15762371728622482
6764,3000.0,3500.0,9000.0,64.030744,417.522113,s0,,0.9633846842714402
6768,3000.0,3500.0,9500.0,64.030744,417.522113,s0,,0.8070577914403817
6780,3500.0,3500.0,5500.0,64.030744,417.522113,s0,,0.5310732339737694
6784,3500.0,3500.0,6000.0,64.030744,417.522113,s0,,0.19105322208868736
6788,3500.0,3500.0,6500.0,64.030744,417.522113,s0,,0.30697967651902225
6792,3500.0,3500.0,7000.0,64.030744,417.522113,s0,,0.1795066032081435
6796,3500.0,3500.0,7500.0,64.030744,417.522113,s0,,0.939296860775013
6800,3500.0,3500.0,8000.0,64.030744,417.522113,s0,,0.38922784677174205
6804,3500.0,3500.0,8500.0,64.030744,417.522113,s0,,0.7486214238449902
6808,3500.0,3500.0,9000.0,64.030744,417.522113,s0,,0.5670310088997531
6812,3500.0,3500.0,9500.0,64.030744,417.522113,s0,,0.013993254728241644
6824,4000.0,3500.0,5500.0,60.583216,437.580212,s0,,0.1431395935313462
6828,4000.0,3500.0,6000.0,60.583216,437.580212,s0,,0.4520949487867344
6832,4000.0,3500.0,6500.0,60.583216,437.580212,s0,,0.17067422874170146
6836,4000.0,3500.0,7000.0,60.583216,437.580212,s0,,0.399065163823465
6840,4000.0,3500.0,7500.0,60.583216,437.580212,s0,,0.1862146192322809
6844,4000.0,3500.0,8000.0,60.583216,437.580212,s0,,0.5032027919150941
6848,4000.0,3500.0,8500.0,60.583216,437.580212,s0,,0.8435883490780431
6852,4000.0,3500.0,9000.0,60.583216,437.580212,s0,,0.7457697075100501
6856,4000.0,3500.0,9500.0,60.583216,437.580212,s0,,0.7715272981337092
6868,4500.0,3500.0,5500.0,60.401194999999994,100.307098,s0,,0.0748947572218861
6872,4500.0,3500.0,6000.0,60.401194999999994,100.307098,s0,,0.09996378741580048
6876,4500.0,3500.0,6500.0,60.401194999999994,100.307098,s0,,0.7053774607584009
6880,4500.0,3500.0,7000.0,60.401194999999994,100.307098,s0,,0.29090383088504135
6884,4500.0,3500.0,7500.0,60.401194999999994,100.307098,s0,,0.23797327384229117
6888,4500.0,3500.0,8000.0,60.401194999999994,100.307098,s0,,0.32256433716330424
6892,4500.0,3500.0,8500.0,60.401194999999994,100.307098,s0,,0.7180511455873253
6896,4500.0,3500.0,9000.0,60.401194999999994,100.307098,s0,,0.27913987340425483
6900,4500.0,3500.0,9500.0,60.401194999999994,100.307098,s0,,0.35944623239485507
6912,5000.0,3500.0,5500.0,64.030744,122.47788700000001,s0,,0.22022742191653066
6916,5000.0,3500.0,6000.0,64.030744,122.47788700000001,s0,,0.9062684586387914
6920,5000.0,3500.0,6500.0,64.030744,122.47788700000001,s0,,0.018880257368280695
6924,5000.0,3500.0,7000.0,64.030744,122.47788700000001,s0,,0.7190232624816836
6928,5000.0,3500.0,7500.0,64.030744,122.47788700000001,s0,,0.7298429924746302
6932,5000.0,3500.0,8000.0,64.030744,122.47788700000001,s0,,0.7797164608916739
6936,5000.0,3500.0,8500.0,64.030744,122.47788700000001,s0,,0.800251981615585
6940,5000.0,3500.0,9000.0,64.030744,122.47788700000001,s0,,0.419763300105348
6944,5000.0,3500.0,9500.0,64.030744,122.47788700000001,s0,,0.883251845943603
6956,5500.0,3500.0,5500.0,67.922044,135.37123799999998,s0,,0.9544861671555274
6960,5500.0,3500.0,6000.0,67.922044,135.37123799999998,s0,,0.3211440129896135
6964,5500.0,3500.0,6500.0,67.922044,135.37123799999998,s0,,0.9337720656828125
6968,5500.0,3500.0,7000.0,67.922044,135.37123799999998,s0,,0.3937535515216323
6972,5500.0,3500.0,7500.0,67.922044,135.37123799999998,s0,,0.9478194331248225
6976,5500.0,3500.0,8000.0,67.922044,135.37123799999998,s0,,0.4989343195428736
6980,5500.0,3500.0,8500.0,67.922044,135.37123799999998,s0,,0.665403588304112
6984,5500.0,3500.0,9000.0,67.922044,135.37123799999998,s0,,0.8789861128060277
6988,5500.0,3500.0,9500.0,67.922044,135.37123799999998,s0,,0.8717955798060322
7000,6000.0,3500.0,5500.0,69.965373,140.833552,s0,,0.8574353051929727
7004,6000.0,3500.0,6000.0,69.965373,140.833552,s0,,0.170376318138454
7008,6000.0,3500.0,6500.0,69.965373,140.833552,s0,,0.5157383913872023
7012,6000.0,3500.0,7000.0,69.965373,140.833552,s0,,0.4952999716187211
7016,6000.0,3500.0,7500.0,69.965373,140.833552,s0,,0.4472203264780885
7020,6000.0,3500.0,8000.0,69.965373,140.833552,s0,,0.26829970263446057
7024,6000.0,3500.0,8500.0,69.965373,140.833552,s0,,0.7432602234605069
7028,6000.0,3500.0,9000.0,69.965373,140.833552,s0,,0.29182592930134843
7032,6000.0,3500.0,9500.0,69.965373,140.833552,s0,,0.9904270831823702
7044,6500.0,3500.0,5500.0,71.162932,143.78163600000002,s0,,0.7268675124119367
7048,6500.0,3500.0,6000.0,71.162932,143.78163600000002,s0,,0.9436615432852674
7052,6500.0,3500.0,6500.0,71.162932,143.78163600000002,s0,,0.43667961803044875
7056,6500.0,3500.0,7000.0,71.162932,143.78163600000002,s0,,0.9846136002650652
7060,6500.0,3500.0,7500.0,71.162932,143.78163600000002,s0,,0.679785153178173
7064,6500.0,3500.0,8000.0,71.162932,143.78163600000002,s0,,0.2071195725218049
7068,6500.0,3500.0,8500.0,71.162932,143.78163600000002,s0,,0.9818167002312617
7072,6500.0,3500.0,9000.0,71.162932,143.78163600000002,s0,,0.9780117292166515
7076,6500.0,3500.0,9500.0,71.162932,143.78163600000002,s0,,0.533551267728355
7088,7000.0,3500.0,5500.0,71.525701,144.644505,s0,,0.44820899767754696
7092,7000.0,3500.0,6000.0,71.525701,144.644505,s0,,0.5508702254481372
7096,7000.0,3500.0,6500.0,71.525701,144.644505,s0,,0.9019046579350632
7100,7000.0,3500.0,7000.0,71.525701,144.644505,s0,,0.31315432341849536
7104,7000.0,3500.0,7500.0,71.525701,144.644505,s0,,0.4138347338012107
7108,7000.0,3500.0,8000.0,71.525701,144.644505,s0,,0.5583172845008297
7112,7000.0,3500.0,8500.0,71.525701,144.644505,s0,,0.8606268155393015
7116,7000.0,3500.0,9000.0,71.525701,144.644505,s0,,0.1648315631190782
7120,7000.0,3500.0,9500.0,71.525701,144.644505,s0,,0.7733523739077816
7132,7500.0,3500.0,5500.0,70.370847,141.849901,s0,,0.8597613806892807
7136,7500.0,3500.0,6000.0,70.370847,141.849901,s0,,0.50771733249106
7140,7500.0,3500.0,6500.0,70.370847,141.849901,s0,,0.6887786583044094
7144,7500.0,3500.0,7000.0,70.370847,141.849901,s0,,0.049750450786147815
7148,7500.0,3500.0,7500.0,70.370847,141.849901,s0,,0.4871018115954674
7152,7500.0,3500.0,8000.0,70.370847,141.849901,s0,,0.7698051441356855
7156,7500.0,3500.0,8500.0,70.370847,141.849901,s0,,0.7553523881042538
7160,7500.0,3500.0,9000.0,70.370847,141.849901,s0,,0.9348508745303571
7164,7500.0,3500.0,9500.0,70.370847,141.849901,s0,,0.2549456726882521
7176,8000.0,3500.0,5500.0,67.479139,134.097943,s0,,0.838157181942193
7180,8000.0,3500.0,6000.0,67.479139,134.097943,s0,,0.3961885193092337
7184,8000.0,3500.0,6500.0,67.479139,134.097943,s0,,0.956053590735591
7188,8000.0,3500.0,7000.0,67.479139,134.097943,s0,,0.24848743286242525
7192,8000.0,3500.0,7500.0,67.479139,134.097943,s0,,0.5958401365662754
7196,8000.0,3500.0,8000.0,67.479139,134.097943,s0,,0.6774619687820607
7200,8000.0,3500.0,8500.0,67.479139,134.097943,s0,,0.7648221539427673
7204,8000.0,3500.0,9000.0,67.479139,134.097943,s0,,0.8099172579682394
7208,8000.0,3500.0,9500.0,67.479139,134.097943,s0,,0.9530143315506165
7220,8500.0,3500.0,5500.0,64.030744,122.47788700000001,s0,,0.8244871755424886
7224,8500.0,3500.0,6000.0,64.030744,122.47788700000001,s0,,0.5441841461594684
7228,8500.0,3500.0,6500.0,64.030744,122.47788700000001,s0,,0.5529591434940667
7232,8500.0,3500.0,7000.0,64.030744,122.47788700000001,s0,,0.338287211546642
7236,8500.0,3500.0,7500.0,64.030744,122.47788700000001,s0,,0.170645522704451
7240,8500.0,3500.0,8000.0,64.030744,122.47788700000001,s0,,0.12636058277467865
7244,8500.0,3500.0,8500.0,64.030744,122.47788700000001,s0,,0.7335261091460614
7248,8500.0,3500.0,9000.0,64.030744,122.47788700000001,s0,,0.2563742223414408
7252,8500.0,3500.0,9500.0,64.030744,122.47788700000001,s0,,0.7681617172466929
7264,9000.0,3500.0,5500.0,60.583216,102.419788,s0,,0.7018854154272804
7268,9000.0,3500.0,6000.0,60.583216,102.419788,s0,,0.6123665828659512
7272,9000.0,3500.0,6500.0,60.583216,102.419788,s0,,0.3527972494504854
7276,9000.0,3500.0,7000.0,60.583216,102.419788,s0,,0.8270203321253973
7280,9000.0,3500.0,7500.0,60.583216,102.419788,s0,,0.03501997045337579
7284,9000.0,3500.0,8000.0,60.583216,102.419788,s0,,0.36937345526155685
7288,9000.0,3500.0,8500.0,60.583216,102.419788,s0,,0.06143309735286906
7292,9000.0,3500.0,9000.0,60.583216,102.419788,s0,,0.12346031328260443
7296,9000.0,3500.0,9500.0,60.583216,102.419788,s0,,0.8967663777469249
7308,9500.0,3500.0,5500.0,60.401242,439.692305,s0,,0.7461260472692922
7312,9500.0,3500.0,6000.0,60.401242,439.692305,s0,,0.688899605547896
7316,9500.0,3500.0,6500.0,60.401242,439.692305,s0,,0.9791100784212199
7320,9500.0,3500.0,7000.0,60.401242,439.692305,s0,,0.5768946445025793
7324,9500.0,3500.0,7500.0,60.401242,439.692305,s0,,0.8690845420158636
7328,9500.0,3500.0,8000.0,60.401242,439.692305,s0,,0.47985954948888654
7332,9500.0,3500.0,8500.0,60.401242,439.692305,s0,,0.6736388926718108
7336,9500.0,3500.0,9000.0,60.401242,439.692305,s0,,0.05199766599458755
7340,9500.0,3500.0,9500.0,60.401242,439.692305,s0,,0.8062535971098713
7440,500.0,4000.0,5500.0,69.965373,399.166448,s0,,0.3476525459328893
7444,500.0,4000.0,6000.0,69.965373,399.166448,s0,,0.9109050064455835
7448,500.0,4000.0,6500.0,69.965373,399.166448,s0,,0.09276637890102479
7452,500.0,4000.0,7000.0,69.965373,399.166448,s0,,0.6094804741401252
7456,500.0,4000.0,7500.0,69.965373,399.166448,s0,,0.9144060647551946
7460,500.0,4000.0,8000.0,69.965373,399.166448,s0,,0.9806482583046482
7464,500.0,4000.0,8500.0,69.965373,399.166448,s0,,0.1879216096488866
7468,500.0,4000.0,9000.0,69.965373,399.166448,s0,,0.2077730805520378
7472,500.0,4000.0,9500.0,69.965373,399.166448,s0,,0.03181154694948163
7484,1000.0,4000.0,5500.0,71.162932,396.218364,s0,,0.7967696169064337
7488,1000.0,4000.0,6000.0,71.162932,396.218364,s0,,0.43792677372838473
7492,1000.0,4000.0,6500.0,71.162932,396.218364,s0,,0.6295627537120672
7496,1000.0,4000.0,7000.0,71.162932,396.218364,s0,,0.11263483154199005
7500,1000.0,4000.0,7500.0,71.162932,396.218364,s0,,0.661273199797537
7504,1000.0,4000.0,8000.0,71.162932,396.218364,s0,,0.19623347142951741
7508,1000.0,4000.0,8500.0,71.162932,396.218364,s0,,0.019253741030954785
7512,1000.0,4000.0,9000.0,71.162932,396.218364,s0,,0.538099248487602
7516,1000.0,4000.0,9500.0,71.162932,396.218364,s0,,0.20192915913125098
7528,1500.0,4000.0,5500.0,71.151072,396.246797,s0,,0.17272343068051332
7532,1500.0,4000.0,6000.0,71.151072,396.246797,s0,,0.6417612950529598
7536,1500.0,4000.0,6500.0,71.151072,396.246797,s0,,0.10204524247401214
7540,1500.0,4000.0,7000.0,71.151072,396.246797,s0,,0.5114561816424552
7544,1500.0,4000.0,7500.0,71.151072,396.246797,s0,,0.539319454538451
7548,1500.0,4000.0,8000.0,71.151072,396.246797,s0,,0.33517262559429806
7552,1500.0,4000.0,8500.0,71.151072,396.246797,s0,,0.37321553161566334
7556,1500.0,4000.0,9000.0,71.151072,396.246797,s0,,0.24670990490152678
7560,1500.0,4000.0,9500.0,71.151072,396.246797,s0,,0.05731660508305758
7572,2000.0,4000.0,5500.0,70.370847,398.150099,s0,,0.5604629246487347
7576,2000.0,4000.0,6000.0,70.370847,398.150099,s0,,0.9757952609986147
7580,2000.0,4000.0,6500.0,70.370847,398.150099,s0,,0.2296348302021296
7584,2000.0,4000.0,7000.0,70.370847,398.150099,s0,,0.9975492569029597
7588,2000.0,4000.0,7500.0,70.370847,398.150099,s0,,0.6803914501927756
7592,2000.0,4000.0,8000.0,70.370847,398.150099,s0,,0.9359721371840314
7596,2000.0,4000.0,8500.0,70.370847,398.150099,s0,,0.8136676043851759
7600,2000.0,4000.0,9000.0,70.370847,398.150099,s0,,0.6703212823180068
7604,2000.0,4000.0,9500.0,70.370847,398.150099,s0,,0.8393860215450188
7616,2500.0,4000.0,5500.0,67.479139,405.90205699999996,s0,,0.4720166553758872
7620,2500.0,4000.0,6000.0,67.479139,405.90205699999996,s0,,0.04903946430049555
7624,2500.0,4000.0,6500.0,67.479139,405.90205699999996,s0,,0.34123883200574656
7628,2500.0,4000.0,7000.0,67.479139,405.90205699999996,s0,,0.8024583717968928
7632,2500.0,4000.0,7500.0,67.479139,405.90205699999996,s0,,0.9716933892562895
7636,2500.0,4000.0,8000.0,67.479139,405.90205699999996,s0,,0.8830077422445998
7640,2500.0,4000.0,8500.0,67.479139,405.90205699999996,s0,,0.5122973779944574
7644,2500.0,4000.0,9000.0,67.479139,405.90205699999996,s0,,0.887993099709927
7648,2500.0,4000.0,9500.0,67.479139,405.90205699999996,s0,,0.43537756661023064
7660,3000.0,4000.0,5500.0,64.030744,417.522113,s0,,0.09069225144340731
7664,3000.0,4000.0,6000.0,64.030744,417.522113,s0,,0.252604592386347
7668,3000.0,4000.0,6500.0,64.030744,417.522113,s0,,0.5915301902561184
7672,3000.0,4000.0,7000.0,64.030744,417.522113,s0,,0.5679513015768277
7676,3000.0,4000.0,7500.0,64.030744,417.522113,s0,,0.5795266020801789
7680,3000.0,4000.0,8000.0,64.030744,417.522113,s0,,0.6792360513250737
7684,3000.0,4000.0,8500.0,64.030744,417.522113,s0,,0.7073478879539475
7688,3000.0,4000.0,9000.0,64.030744,417.522113,s0,,0.3764948882561089
7692,3000.0,4000.0,9500.0,64.030744,417.522113,s0,,0.30321121205381685
7704,3500.0,4000.0,5500.0,64.030744,417.522113,s0,,0.4405664760705361
7708,3500.0,4000.0,6000.0,64.030744,417.522113,s0,,0.4116936934079991
7712,3500.0,4000.0,6500.0,64.030744,417.522113,s0,,0.8857724179574281
7716,3500.0,4000.0,7000.0,64.030744,417.522113,s0,,0.8824388226001827
7720,3500.0,4000.0,7500.0,64.030744,417.522113,s0,,0.7787267280894684
7724,3500.0,4000.0,8000.0,64.030744,417.522113,s0,,0.00421294964932839
7728,3500.0,4000.0,8500.0,64.030744,417.522113,s0,,0.21539039601071341
7732,3500.0,4000.0,9000.0,64.030744,417.522113,s0,,0.3015285024334984
7736,3500.0,4000.0,9500.0,64.030744,417.522113,s0,,0.6367806510910188
7748,4000.0,4000.0,5500.0,60.583216,437.580212,s0,,0.7069676871924293
7752,4000.0,4000.0,6000.0,60.583216,437.580212,s0,,0.5285104662308237
7756,4000.0,4000.0,6500.0,60.583216,437.580212,s0,,0.21560111886089717
7760,4000.0,4000.0,7000.0,60.583216,437.580212,s0,,0.5570810140443531
7764,4000.0,4000.0,7500.0,60.583216,437.580212,s0,,0.23960081954226875
7768,4000.0,4000.0,8000.0,60.583216,437.580212,s0,,0.6455773612491312
7772,4000.0,4000.0,8500.0,60.583216,437.580212,s0,,0.5327661188268817
7776,4000.0,4000.0,9000.0,60.583216,437.580212,s0,,0.9560105644405255
7780,4000.0,4000.0,9500.0,60.583216,437.580212,s0,,0.5599544547860482
7792,4500.0,4000.0,5500.0,60.401194999999994,100.307098,s0,,0.8351801450643748
7796,4500.0,4000.0,6000.0,60.401194999999994,100.307098,s0,,0.4607106118201755
7800,4500.0,4000.0,6500.0,60.401194999999994,100.307098,s0,,0.24021436245961014
7804,4500.0,4000.0,7000.0,60.401194999999994,100.307098,s0,,0.8205277538242113
7808,4500.0,4000.0,7500.0,60.401194999999994,100.307098,s0,,0.7055047370051197
7812,4500.0,4000.0,8000.0,60.401194999999994,100.307098,s0,,0.3976111965338409
7816,4500.0,4000.0,8500.0,60.401194999999994,100.307098,s0,,0.9086174169759654
7820,4500.0,4000.0,9000.0,60.401194999999994,100.307098,s0,,0.4239324155648918
7824,4500.0,4000.0,9500.0,60.401194999999994,100.307098,s0,,0.8504180596991485
7836,5000.0,4000.0,5500.0,64.030744,122.47788700000001,s0,,0.6255919295191469
7840,5000.0,4000.0,6000.0,64.030744,122.47788700000001,s0,,0.44261162757132166
7844,5000.0,4000.0,6500.0,64.030744,122.47788700000001,s0,,0.969643572410466
7848,5000.0,4000.0,7000.0,64.030744,122.47788700000001,s0,,0.7169248507020495
7852,5000.0,4000.0,7500.0,64.030744,122.47788700000001,s0,,0.9531762947846476
7856,5000.0,4000.0,8000.0,64.030744,122.47788700000001,s0,,0.0663064682717851
7860,5000.0,4000.0,8500.0,64.030744,122.47788700000001,s0,,0.17594541809057673
7864,5000.0,4000.0,9000.0,64.030744,122.47788700000001,s0,,0.8636841796162936
7868,5000.0,4000.0,9500.0,64.030744,122.47788700000001,s0,,0.4422350761276266
7880,5500.0,4000.0,5500.0,67.922044,135.37123799999998,s0,,0.0598737539386025
7884,5500.0,4000.0,6000.0,67.922044,135.37123799999998,s0,,0.24609485172045675
7888,5500.0,4000.0,6500.0,67.922044,135.37123799999998,s0,,0.8530536368043183
7892,5500.0,4000.0,7000.0,67.922044,135.37123799999998,s0,,0.9572906890520567
7896,5500.0,4000.0,7500.0,67.922044,135.37123799999998,s0,,0.16671729619207498
7900,5500.0,4000.0,8000.0,67.922044,135.37123799999998,s0,,0.554158076797634
7904,5500.0,4000.0,8500.0,67.922044,135.37123799999998,s0,,0.22914068037279045
7908,5500.0,4000.0,9000.0,67.922044,135.37123799999998,s0,,0.1541850745012825
7912,5500.0,4000.0,9500.0,67.922044,135.37123799999998,s0,,0.2639608486368833
7924,6000.0,4000.0,5500.0,69.965373,140.833552,s0,,0.4594227241571067
7928,6000.0,4000.0,6000.0,69.965373,140.833552,s0,,0.8716214880949024
7932,6000.0,4000.0,6500.0,69.965373,140.833552,s0,,0.3802267453845528
7936,6000.0,4000.0,7000.0,69.965373,140.833552,s0,,0.8259171763821074
7940,6000.0,4000.0,7500.0,69.965373,140.833552,s0,,0.8008328446928451
7944,6000.0,4000.0,8000.0,69.965373,140.833552,s0,,0.5740854825460053
7948,6000.0,4000.0,8500.0,69.965373,140.833552,s0,,0.31954681004786445
7952,6000.0,4000.0,9000.0,69.965373,140.833552,s0,,0.9431929470582312
7956,6000.0,4000.0,9500.0,69.965373,140.833552,s0,,0.5376401114628864
7968,6500.0,4000.0,5500.0,71.162932,143.78163600000002,s0,,0.9125570768917677
7972,6500.0,4000.0,6000.0,71.162932,143.78163600000002,s0,,0.26858901451410433
7976,6500.0,4000.0,6500.0,71.162932,143.78163600000002,s0,,0.7124281347391852
7980,6500.0,4000.0,7000.0,71.162932,143.78163600000002,s0,,0.9695043858720092
7984,6500.0,4000.0,7500.0,71.162932,143.78163600000002,s0,,0.9217925483091218
7988,6500.0,4000.0,8000.0,71.162932,143.78163600000002,s0,,0.7106501622250372
7992,6500.0,4000.0,8500.0,71.162932,143.78163600000002,s0,,0.8998400076495443
7996,6500.0,4000.0,9000.0,71.162932,143.78163600000002,s0,,0.0876103067518822
8000,6500.0,4000.0,9500.0,71.162932,143.78163600000002,s0,,0.401874001049239
8012,7000.0,4000.0,5500.0,71.525701,144.644505,s0,,0.9594416536484475
8016,7000.0,4000.0,6000.0,71.525701,144.644505,s0,,0.22709874320291512
8020,7000.0,4000.0,6500.0,71.525701,144.644505,s0,,0.10204288623035629
8024,7000.0,4000.0,7000.0,71.525701,144.644505,s0,,0.45048727391427956
8028,7000.0,4000.0,7500.0,71.525701,144.644505,s0,,0.744341635295615
8032,7000.0,4000.0,8000.0,71.525701,144.644505,s0,,0.617831832139005
8036,7000.0,4000.0,8500.0,71.525701,144.644505,s0,,0.7153006491551624
8040,7000.0,4000.0,9000.0,71.525701,144.644505,s0,,0.08751325863596726
8044,7000.0,4000.0,9500.0,71.525701,144.644505,s0,,0.17344501447006677
8056,7500.0,4000.0,5500.0,70.370847,141.849901,s0,,0.40104163841894813
8060,7500.0,4000.0,6000.0,70.370847,141.849901,s0,,0.6668884585314208
8064,7500.0,4000.0,6500.0,70.370847,141.849901,s0,,0.18401041425854436
8068,7500.0,4000.0,7000.0,70.370847,141.849901,s0,,0.5187521727361681
8072,7500.0,4000.0,7500.0,70.370847,141.849901,s0,,0.5656260793012748
8076,7500.0,4000.0,8000.0,70.370847,141.849901,s0,,0.17077275143235648
8080,7500.0,4000.0,8500.0,70.370847,141.849901,s0,,0.714075437966043
8084,7500.0,4000.0,9000.0,70.370847,141.849901,s0,,0.8653911801676262
8088,7500.0,4000.0,9500.0,70.370847,141.849901,s0,,0.3052516565178127
8100,8000.0,4000.0,5500.0,67.479139,134.097943,s0,,0.9549803457742446
8104,8000.0,4000.0,6000.0,67.479139,134.097943,s0,,0.32813099757713626
8108,8000.0,4000.0,6500.0,67.479139,134.097943,s0,,0.5018078304507798
8112,8000.0,4000.0,7000.0,67.479139,134.097943,s0,,0.0069258328624351995
8116,8000.0,4000.0,7500.0,67.479139,134.097943,s0,,0.008230154071604767
8120,8000.0,4000.0,8000.0,67.479139,134.097943,s0,,0.017371502300792874
